Ref Probe,,0,J2:TMP117,1,J2:Si7051,2,J2:AS6221,3,J2:ADT7422,4,J1:Si7051,5,J1:AS6221,6,J1:ADT7422
1.166586707E+02,41.99003326573137,12494.496,-0.0078125,12494.503,41.921634674072266,12494.503,41.96875,12494.504,41.9140625,12494.511,41.900184631347656,12494.511,-0.0078125,12494.511,41.9609375
1.166590069E+02,41.990887092269986,12494.561,-0.0078125,12494.568,41.88945770263672,12494.568,41.96875,12494.569,41.9140625,12494.576,41.91090774536133,12494.576,-0.0078125,12494.576,41.9609375
1.166586397E+02,41.989954536942264,12494.626,-0.0078125,12494.633,41.921634674072266,12494.633,41.9921875,12494.634,41.9140625,12494.641,41.900184631347656,12494.641,-0.0078125,12494.641,41.96875
1.166584723E+02,41.98952940151361,12494.691,-0.0078125,12494.698,41.921634674072266,12494.698,41.9921875,12494.699,41.9140625,12494.706,41.91090774536133,12494.706,-0.0078125,12494.706,41.96875
1.166585815E+02,41.989806729994825,12494.756,-0.0078125,12494.763,41.91090774536133,12494.763,41.96875,12494.764,41.9140625,12494.771,41.921634674072266,12494.771,-0.0078125,12494.771,41.96875
1.166585832E+02,41.98981104737982,12494.821,-0.0078125,12494.828,41.88945770263672,12494.828,41.96875,12494.829,41.9140625,12494.836,41.943084716796875,12494.836,-0.0078125,12494.836,41.9765625
1.166577172E+02,41.987611721425196,12494.886,-0.0078125,12494.893,41.91090774536133,12494.893,41.96875,12494.894,41.9140625,12494.901,41.900184631347656,12494.901,-0.0078125,12494.901,41.9765625
1.166584299E+02,41.9894217208643,12494.951,-0.0078125,12494.958,41.900184631347656,12494.958,41.9765625,12494.959,41.9375,12494.966,41.921634674072266,12494.966,-0.0078125,12494.966,41.9765625
1.166584677E+02,41.989517719178934,12495.016,-0.0078125,12495.023,41.91090774536133,12495.023,41.9765625,12495.024,41.9375,12495.031,41.93235778808594,12495.031,-0.0078125,12495.031,41.9765625
1.166585401E+02,41.98970158897447,12495.081,-0.0078125,12495.088,41.91090774536133,12495.088,41.9765625,12495.089,41.9375,12495.096,41.91090774536133,12495.096,-0.0078125,12495.096,42.0
1.166585328E+02,41.98968304961619,12495.146,-0.0078125,12495.153,41.91090774536133,12495.153,41.9765625,12495.154,41.9375,12495.161,41.91090774536133,12495.161,-0.0078125,12495.161,42.0
1.166585049E+02,41.98961219371347,12495.211,-0.0078125,12495.218,41.91090774536133,12495.218,41.9765625,12495.219,41.953125,12495.226,41.93235778808594,12495.226,-0.0078125,12495.226,42.0
1.166583259E+02,41.98915759853196,12495.276,-0.0078125,12495.283,41.900184631347656,12495.283,41.9765625,12495.284,41.953125,12495.291,41.921634674072266,12495.291,-0.0078125,12495.291,42.0
1.166584770E+02,41.98954133781234,12495.341,-0.0078125,12495.348,41.93235778808594,12495.348,41.9765625,12495.349,41.953125,12495.356,41.921634674072266,12495.356,-0.0078125,12495.356,41.9609375
1.166586113E+02,41.98988241121447,12495.406,-0.0078125,12495.413,41.900184631347656,12495.413,41.96875,12495.414,41.953125,12495.421,41.921634674072266,12495.421,-0.0078125,12495.421,41.9609375
1.166582063E+02,41.988853857876165,12495.471,-0.0078125,12495.478,41.91090774536133,12495.478,41.96875,12495.479,41.9375,12495.486,41.91090774536133,12495.486,-0.0078125,12495.486,41.9609375
1.166583305E+02,41.98916928086555,12495.536,-0.0078125,12495.543,41.91090774536133,12495.543,41.9765625,12495.544,41.9375,12495.551,41.921634674072266,12495.551,-0.0078125,12495.551,41.984375
1.178318478E+02,44.970840693235345,13496.316,-0.0078125,13496.323,44.892486572265625,13496.323,44.96875,13496.324,44.921875,13496.331,44.892486572265625,13496.331,-0.0078125,13496.332,44.9609375
1.178318857E+02,44.97093703355148,13496.382,-0.0078125,13496.389,44.892486572265625,13496.389,44.96875,13496.39,44.921875,13496.397,44.9032096862793,13496.397,-0.0078125,13496.397,44.9609375
1.178316967E+02,44.97045660297971,13496.447,-0.0078125,13496.454,44.913936614990234,13496.454,44.96875,13496.455,44.921875,13496.462,44.913936614990234,13496.462,-0.0078125,13496.462,44.9765625
1.178317181E+02,44.97051100093506,13496.512,-0.0078125,13496.519,44.892486572265625,13496.519,44.96875,13496.52,44.921875,13496.527,44.9032096862793,13496.527,-0.0078125,13496.527,44.9765625
1.178318024E+02,44.97072528821667,13496.577,-0.0078125,13496.584,44.88175964355469,13496.584,44.96875,13496.585,44.921875,13496.592,44.892486572265625,13496.592,-0.0078125,13496.592,44.9765625
1.178315650E+02,44.97012182679782,13496.642,-0.0078125,13496.649,44.88175964355469,13496.649,44.9609375,13496.65,44.921875,13496.657,44.88175964355469,13496.657,-0.0078125,13496.657,44.9609375
1.178317121E+02,44.97049574917179,13496.707,-0.0078125,13496.714,44.9032096862793,13496.714,44.9609375,13496.715,44.921875,13496.722,44.913936614990234,13496.722,-0.0078125,13496.722,44.9609375
1.178315521E+02,44.97008903551074,13496.772,-0.0078125,13496.779,44.892486572265625,13496.779,44.96875,13496.78,44.9609375,13496.787,44.913936614990234,13496.787,-0.0078125,13496.787,44.9609375
1.178318639E+02,44.97088161880458,13496.837,-0.0078125,13496.844,44.892486572265625,13496.844,44.96875,13496.845,44.9609375,13496.852,44.9032096862793,13496.852,-0.0078125,13496.852,44.9609375
1.178321026E+02,44.9714883849137,13496.902,-0.0078125,13496.909,44.892486572265625,13496.909,44.96875,13496.91,44.9609375,13496.917,44.9032096862793,13496.917,-0.0078125,13496.917,44.984375
1.178315824E+02,44.970166056906464,13496.967,-0.0078125,13496.974,44.9032096862793,13496.974,44.96875,13496.975,44.9609375,13496.982,44.892486572265625,13496.982,-0.0078125,13496.982,44.984375
1.178319743E+02,44.97116225129349,13497.032,-0.0078125,13497.039,44.892486572265625,13497.039,44.96875,13497.04,44.9609375,13497.047,44.892486572265625,13497.047,-0.0078125,13497.047,44.984375
1.178321324E+02,44.9715641353618,13497.097,-0.0078125,13497.104,44.892486572265625,13497.104,44.984375,13497.105,44.9609375,13497.112,44.9032096862793,13497.112,-0.0078125,13497.112,44.984375
1.178321403E+02,44.97158421685674,13497.162,-0.0078125,13497.169,44.871036529541016,13497.169,44.984375,13497.17,44.9609375,13497.177,44.913936614990234,13497.177,-0.0078125,13497.177,44.9296875
1.178318087E+02,44.97074130256914,13497.227,-0.0078125,13497.234,44.88175964355469,13497.234,44.9453125,13497.235,44.9609375,13497.242,44.9032096862793,13497.242,-0.0078125,13497.242,44.9296875
1.178319730E+02,44.97115894674408,13497.292,-0.0078125,13497.299,44.9032096862793,13497.299,44.9453125,13497.3,44.921875,13497.307,44.88175964355469,13497.307,-0.0078125,13497.307,44.9296875
1.178316752E+02,44.97040195082923,13497.357,-0.0078125,13497.364,44.88175964355469,13497.364,44.9453125,13497.365,44.921875,13497.372,44.913936614990234,13497.372,-0.0078125,13497.372,44.9609375
1.178317645E+02,44.97062894790679,13497.422,-0.0078125,13497.429,44.9032096862793,13497.429,44.96875,13497.43,44.921875,13497.437,44.913936614990234,13497.437,-0.0078125,13497.437,44.9609375
1.178318558E+02,44.97086102892189,13497.487,-0.0078125,13497.494,44.913936614990234,13497.494,44.96875,13497.495,44.921875,13497.502,44.9032096862793,13497.502,-0.0078125,13497.502,44.9609375
1.190200888E+02,47.9927027386247,14533.967,-0.0078125,14533.974,47.92768859863281,14533.974,48.0078125,14533.975,47.9453125,14533.982,47.9062385559082,14533.982,-0.0078125,14533.983,47.9921875
1.190203818E+02,47.99344822390327,14534.033,-0.0078125,14534.04,47.916961669921875,14534.04,47.984375,14534.041,47.9453125,14534.048,47.92768859863281,14534.048,-0.0078125,14534.049,47.9765625
1.190201728E+02,47.99291646134924,14534.099,-0.0078125,14534.106,47.916961669921875,14534.106,47.984375,14534.107,47.9453125,14534.114,47.916961669921875,14534.114,-0.0078125,14534.115,47.9765625
1.190203219E+02,47.99329581921978,14534.165,-0.0078125,14534.172,47.895511627197266,14534.172,47.9921875,14534.173,47.9453125,14534.18,47.92768859863281,14534.18,-0.0078125,14534.181,47.9765625
1.190204461E+02,47.99361182359638,14534.231,-0.0078125,14534.238,47.895511627197266,14534.238,47.9921875,14534.239,47.9453125,14534.246,47.92768859863281,14534.246,-0.0078125,14534.247,48.0
1.190204646E+02,47.993658893494114,14534.297,-0.0078125,14534.304,47.9062385559082,14534.304,48.0,14534.305,47.984375,14534.312,47.916961669921875,14534.312,-0.0078125,14534.313,48.0
1.190201280E+02,47.99280247589434,14534.363,-0.0078125,14534.37,47.92768859863281,14534.37,48.0,14534.371,47.984375,14534.378,47.94913864135742,14534.378,-0.0078125,14534.379,48.0
1.190199219E+02,47.99227809196708,14534.429,-0.0078125,14534.436,47.92768859863281,14534.436,48.0,14534.437,47.984375,14534.444,47.92768859863281,14534.444,-0.0078125,14534.445,48.0
1.190201786E+02,47.99293121839497,14534.495,-0.0078125,14534.502,47.916961669921875,14534.502,47.984375,14534.503,47.984375,14534.51,47.9062385559082,14534.51,-0.0078125,14534.511,48.0078125
1.190200522E+02,47.99260961658479,14534.561,-0.0078125,14534.568,47.916961669921875,14534.568,47.984375,14534.569,47.9375,14534.576,47.916961669921875,14534.576,-0.0078125,14534.577,48.0078125
1.190201891E+02,47.992957933736704,14534.627,-0.0078125,14534.634,47.916961669921875,14534.634,47.984375,14534.635,47.9375,14534.642,47.916961669921875,14534.642,-0.0078125,14534.643,48.0078125
1.190198707E+02,47.9921478229017,14534.693,-0.0078125,14534.7,47.916961669921875,14534.7,47.984375,14534.701,47.9375,14534.708,47.916961669921875,14534.708,-0.0078125,14534.709,48.0078125
1.190200674E+02,47.99264829021848,14534.759,-0.0078125,14534.766,47.916961669921875,14534.766,47.9609375,14534.767,47.953125,14534.774,47.92768859863281,14534.774,-0.0078125,14534.775,48.0
1.190202928E+02,47.993221779551504,14534.825,-0.0078125,14534.832,47.9062385559082,14534.832,47.9609375,14534.833,47.953125,14534.84,47.92768859863281,14534.84,-0.0078125,14534.841,48.0
1.190201694E+02,47.99290781066725,14534.891,-0.0078125,14534.898,47.9062385559082,14534.898,47.9609375,14534.899,47.953125,14534.906,47.92768859863281,14534.906,-0.0078125,14534.907,48.0
1.190203543E+02,47.99337825514118,14534.957,-0.0078125,14534.964,47.92768859863281,14534.964,47.9609375,14534.965,47.953125,14534.972,47.916961669921875,14534.972,-0.0078125,14534.973,48.0078125
1.190199173E+02,47.99226638810552,14535.023,-0.0078125,14535.03,47.916961669921875,14535.03,47.9609375,14535.031,47.96875,14535.038,47.92768859863281,14535.038,-0.0078125,14535.039,48.0078125
1.190201240E+02,47.992792298621794,14535.089,-0.0078125,14535.096,47.916961669921875,14535.096,48.0,14535.097,47.96875,14535.104,47.916961669921875,14535.104,-0.0078125,14535.105,48.0078125
1.190199912E+02,47.992454413190956,14535.155,-0.0078125,14535.162,47.92768859863281,14535.162,48.0,14535.163,47.96875,14535.17,47.916961669921875,14535.17,-0.0078125,14535.171,48.0078125
1.201985821E+02,50.99254462035037,15307.687,-0.0078125,15307.694,50.887813568115234,15307.694,50.9453125,15307.695,50.953125,15307.702,50.89854049682617,15307.702,-0.0078125,15307.703,50.9921875
1.201981101E+02,50.991342596565744,15307.753,-0.0078125,15307.76,50.89854049682617,15307.76,50.9609375,15307.761,50.953125,15307.768,50.909263610839844,15307.768,-0.0078125,15307.769,50.9921875
1.201981638E+02,50.99147935221549,15307.819,-0.0078125,15307.826,50.89854049682617,15307.826,50.9609375,15307.827,50.9453125,15307.834,50.909263610839844,15307.834,-0.0078125,15307.835,50.9921875
1.201979532E+02,50.99094302562196,15307.885,-0.0078125,15307.892,50.91999053955078,15307.892,50.9609375,15307.893,50.9453125,15307.9,50.89854049682617,15307.9,-0.0078125,15307.901,50.953125
1.201977157E+02,50.990338193980676,15307.951,-0.0078125,15307.958,50.89854049682617,15307.958,50.9609375,15307.959,50.9453125,15307.966,50.909263610839844,15307.966,-0.0078125,15307.967,50.953125
1.201975394E+02,50.989889217975986,15308.017,-0.0078125,15308.024,50.89854049682617,15308.024,50.9609375,15308.025,50.9453125,15308.032,50.887813568115234,15308.032,-0.0078125,15308.033,50.953125
1.201974991E+02,50.98978658762178,15308.083,-0.0078125,15308.09,50.91999053955078,15308.09,50.9609375,15308.091,50.96875,15308.098,50.887813568115234,15308.098,-0.0078125,15308.099,50.9765625
1.201974244E+02,50.98959635220933,15308.149,-0.0078125,15308.156,50.909263610839844,15308.156,50.984375,15308.157,50.96875,15308.164,50.887813568115234,15308.164,-0.0078125,15308.165,50.9765625
1.201968492E+02,50.98813151443926,15308.215,-0.0078125,15308.222,50.909263610839844,15308.222,50.984375,15308.223,50.96875,15308.23,50.887813568115234,15308.23,-0.0078125,15308.231,50.9765625
1.201967805E+02,50.987956559068095,15308.281,-0.0078125,15308.288,50.909263610839844,15308.288,50.984375,15308.289,50.96875,15308.296,50.909263610839844,15308.296,-0.0078125,15308.297,50.9765625
1.201965415E+02,50.98734790799563,15308.347,-0.0078125,15308.354,50.909263610839844,15308.354,50.9765625,15308.355,50.9296875,15308.362,50.89854049682617,15308.362,-0.0078125,15308.363,51.0078125
1.201962322E+02,50.98656022709031,15308.413,-0.0078125,15308.42,50.887813568115234,15308.42,50.9765625,15308.421,50.9296875,15308.428,50.91999053955078,15308.428,-0.0078125,15308.429,51.0078125
1.201962890E+02,50.98670487717436,15308.479,-0.0078125,15308.486,50.909263610839844,15308.486,50.9609375,15308.487,50.9296875,15308.494,50.909263610839844,15308.494,-0.0078125,15308.495,51.0078125
1.201963488E+02,50.986857167234575,15308.545,-0.0078125,15308.552,50.887813568115234,15308.552,50.9609375,15308.553,50.9140625,15308.56,50.89854049682617,15308.56,-0.0078125,15308.561,50.96875
1.201961366E+02,50.986316766752054,15308.611,-0.0078125,15308.618,50.909263610839844,15308.618,50.9609375,15308.619,50.9140625,15308.626,50.909263610839844,15308.626,-0.0078125,15308.627,50.96875
1.201957826E+02,50.98541525059494,15308.677,-0.0078125,15308.684,50.91999053955078,15308.684,50.9609375,15308.685,50.9140625,15308.692,50.887813568115234,15308.692,-0.0078125,15308.693,50.96875
1.201956198E+02,50.985000655112685,15308.743,-0.0078125,15308.75,50.89854049682617,15308.75,50.9609375,15308.751,50.9140625,15308.758,50.89854049682617,15308.758,-0.0078125,15308.759,50.96875
1.201952239E+02,50.98399243450086,15308.809,-0.0078125,15308.816,50.909263610839844,15308.816,50.9765625,15308.817,50.9453125,15308.824,50.89854049682617,15308.824,-0.0078125,15308.825,50.9921875
1.201950536E+02,50.983558739294494,15308.875,-0.0078125,15308.882,50.909263610839844,15308.882,50.9765625,15308.883,50.9453125,15308.89,50.89854049682617,15308.89,-0.0078125,15308.891,50.9921875
1.213713148E+02,53.980466867737164,15821.407,-0.0078125,15821.414,53.91229248046875,15821.414,53.953125,15821.415,53.921875,15821.422,53.92301940917969,15821.422,-0.0078125,15821.423,53.9453125
1.213713088E+02,53.980451573751736,15821.473,-0.0078125,15821.48,53.91229248046875,15821.48,53.9765625,15821.481,53.921875,15821.488,53.90156555175781,15821.488,-0.0078125,15821.489,53.96875
1.213713611E+02,53.980584886327335,15821.539,-0.0078125,15821.546,53.90156555175781,15821.546,53.9765625,15821.547,53.921875,15821.554,53.92301940917969,15821.554,-0.0078125,15821.555,53.96875
1.213712879E+02,53.98039829970298,15821.605,-0.0078125,15821.612,53.90156555175781,15821.612,53.9609375,15821.613,53.9296875,15821.62,53.92301940917969,15821.62,-0.0078125,15821.621,53.96875
1.213710743E+02,53.97985383387646,15821.671,-0.0078125,15821.678,53.91229248046875,15821.678,53.9609375,15821.679,53.9296875,15821.686,53.92301940917969,15821.686,-0.0078125,15821.687,53.96875
1.213712775E+02,53.980371790128856,15821.737,-0.0078125,15821.744,53.91229248046875,15821.744,53.9765625,15821.745,53.9296875,15821.752,53.91229248046875,15821.752,-0.0078125,15821.753,53.9765625
1.213714672E+02,53.980855334991816,15821.803,-0.0078125,15821.81,53.90156555175781,15821.81,53.9765625,15821.811,53.9296875,15821.818,53.91229248046875,15821.818,-0.0078125,15821.819,53.9765625
1.213711804E+02,53.98012428248023,15821.869,-0.0078125,15821.876,53.91229248046875,15821.876,53.9765625,15821.877,53.9609375,15821.884,53.90156555175781,15821.884,-0.0078125,15821.885,53.9765625
1.213713163E+02,53.98047069123362,15821.935,-0.0078125,15821.942,53.90156555175781,15821.942,53.9765625,15821.943,53.9609375,15821.95,53.91229248046875,15821.95,-0.0078125,15821.951,53.953125
1.213714328E+02,53.98076764946575,15822.001,-0.0078125,15822.008,53.92301940917969,15822.008,53.9765625,15822.009,53.9609375,15822.016,53.91229248046875,15822.016,-0.0078125,15822.017,53.953125
1.213716270E+02,53.98126266487941,15822.067,-0.0078125,15822.074,53.92301940917969,15822.074,53.9765625,15822.075,53.9453125,15822.082,53.93374252319336,15822.082,-0.0078125,15822.083,53.953125
1.213714463E+02,53.98080206093647,15822.133,-0.0078125,15822.14,53.90156555175781,15822.14,53.9765625,15822.141,53.9453125,15822.148,53.90156555175781,15822.148,-0.0078125,15822.149,53.953125
1.213714866E+02,53.98090478555122,15822.199,-0.0078125,15822.206,53.92301940917969,15822.206,53.984375,15822.207,53.9453125,15822.214,53.92301940917969,15822.214,-0.0078125,15822.215,53.984375
1.213715464E+02,53.981057215630585,15822.265,-0.0078125,15822.272,53.93374252319336,15822.272,53.984375,15822.273,53.9453125,15822.28,53.8801155090332,15822.28,-0.0078125,15822.281,53.984375
1.213712879E+02,53.98039829970298,15822.331,-0.0078125,15822.338,53.92301940917969,15822.338,53.9765625,15822.339,53.9453125,15822.346,53.91229248046875,15822.346,-0.0078125,15822.347,53.984375
1.213715225E+02,53.980996294578006,15822.397,-0.0078125,15822.404,53.90156555175781,15822.404,53.9765625,15822.405,53.9453125,15822.412,53.91229248046875,15822.412,-0.0078125,15822.413,53.9453125
1.213713417E+02,53.98053543577288,15822.463,-0.0078125,15822.47,53.93374252319336,15822.47,53.9765625,15822.471,53.9453125,15822.478,53.93374252319336,15822.478,-0.0078125,15822.479,53.9453125
1.213717122E+02,53.98147983953368,15822.529,-0.0078125,15822.536,53.90156555175781,15822.536,53.9609375,15822.537,53.9453125,15822.544,53.90156555175781,15822.544,-0.0078125,15822.545,53.9453125
1.213716778E+02,53.981392153990726,15822.595,-0.0078125,15822.602,53.91229248046875,15822.602,53.9609375,15822.603,53.9453125,15822.61,53.93374252319336,15822.61,-0.0078125,15822.611,53.9453125
1.225495166E+02,56.985085796701696,16530.577,-0.0078125,16530.584,56.915321350097656,16530.584,56.9921875,16530.585,56.953125,16530.592,56.92604446411133,16530.592,-0.0078125,16530.593,57.0
1.225498722E+02,56.98599305693858,16530.643,-0.0078125,16530.65,56.915321350097656,16530.65,56.9921875,16530.651,56.953125,16530.658,56.92604446411133,16530.658,-0.0078125,16530.659,56.984375
1.225496257E+02,56.98536414901412,16530.709,-0.0078125,16530.716,56.936771392822266,16530.716,56.984375,16530.717,56.9765625,16530.724,56.915321350097656,16530.724,-0.0078125,16530.725,56.984375
1.225493702E+02,56.98471227906231,16530.775,-0.0078125,16530.782,56.92604446411133,16530.782,56.984375,16530.783,56.9765625,16530.79,56.936771392822266,16530.79,-0.0078125,16530.791,56.984375
1.225495136E+02,56.985078142651275,16530.841,-0.0078125,16530.848,56.92604446411133,16530.848,56.9765625,16530.849,56.9765625,16530.856,56.90459442138672,16530.856,-0.0078125,16530.857,57.015625
1.225494046E+02,56.98480004549822,16530.907,-0.0078125,16530.914,56.92604446411133,16530.914,56.9765625,16530.915,56.9765625,16530.922,56.915321350097656,16530.922,-0.0078125,16530.923,57.015625
1.225496436E+02,56.985409818185815,16530.973,-0.0078125,16530.98,56.92604446411133,16530.98,56.984375,16530.981,56.9609375,16530.988,56.92604446411133,16530.988,-0.0078125,16530.989,57.015625
1.225500544E+02,56.98645791309718,16531.039,-0.0078125,16531.046,56.92604446411133,16531.046,56.984375,16531.047,56.9609375,16531.054,56.915321350097656,16531.054,-0.0078125,16531.055,57.015625
1.225498856E+02,56.98602724504019,16531.105,-0.0078125,16531.112,56.92604446411133,16531.112,57.0,16531.113,56.9609375,16531.12,56.89387130737305,16531.12,-0.0078125,16531.121,56.984375
1.225499887E+02,56.98629028932652,16531.171,-0.0078125,16531.178,56.92604446411133,16531.178,57.0,16531.179,56.9609375,16531.186,56.915321350097656,16531.186,-0.0078125,16531.187,56.984375
1.225499827E+02,56.98627498122005,16531.237,-0.0078125,16531.244,56.936771392822266,16531.244,57.0,16531.245,56.9609375,16531.252,56.915321350097656,16531.252,-0.0078125,16531.253,56.984375
1.225497303E+02,56.985631020272706,16531.303,-0.0078125,16531.31,56.936771392822266,16531.31,56.9765625,16531.311,56.9609375,16531.318,56.915321350097656,16531.318,-0.0078125,16531.319,56.96875
1.225498632E+02,56.98597009478101,16531.369,-0.0078125,16531.376,56.92604446411133,16531.376,56.9765625,16531.377,56.9609375,16531.384,56.936771392822266,16531.384,-0.0078125,16531.385,56.96875
1.225498274E+02,56.98587875642244,16531.435,-0.0078125,16531.442,56.936771392822266,16531.442,56.984375,16531.443,56.9609375,16531.45,56.90459442138672,16531.45,-0.0078125,16531.451,56.96875
1.225499185E+02,56.98611118448531,16531.501,-0.0078125,16531.508,56.936771392822266,16531.508,56.984375,16531.509,56.9609375,16531.516,56.915321350097656,16531.516,-0.0078125,16531.517,56.96875
1.225500858E+02,56.986538025526386,16531.567,-0.0078125,16531.574,56.92604446411133,16531.574,56.984375,16531.575,56.9609375,16531.582,56.915321350097656,16531.582,-0.0078125,16531.583,56.9921875
1.225497452E+02,56.98566903539643,16531.633,-0.0078125,16531.64,56.92604446411133,16531.64,56.984375,16531.641,56.9609375,16531.648,56.92604446411133,16531.648,-0.0078125,16531.649,56.9921875
1.225497497E+02,56.985680516474076,16531.699,-0.0078125,16531.706,56.92604446411133,16531.706,56.984375,16531.707,56.96875,16531.714,56.915321350097656,16531.714,-0.0078125,16531.715,56.9921875
1.225496780E+02,56.9854975846406,16531.765,-0.0078125,16531.772,56.915321350097656,16531.772,56.984375,16531.773,56.96875,16531.78,56.936771392822266,16531.78,-0.0078125,16531.781,56.9921875
1.237365204E+02,60.01495737293237,17338.997,-0.0078125,17339.004,59.97197341918945,17339.004,60.0078125,17339.005,60.0078125,17339.012,59.950523376464844,17339.012,-0.0078125,17339.013,60.03125
1.237363621E+02,60.01455311820962,17339.063,-0.0078125,17339.07,59.97197341918945,17339.07,60.0078125,17339.071,59.9609375,17339.078,59.961246490478516,17339.078,-0.0078125,17339.079,60.03125
1.237362276E+02,60.0142096421896,17339.129,-0.0078125,17339.136,59.961246490478516,17339.136,60.0,17339.137,59.9609375,17339.144,59.950523376464844,17339.144,-0.0078125,17339.145,60.03125
1.237365309E+02,60.01498418705029,17339.195,-0.0078125,17339.202,59.961246490478516,17339.202,60.0,17339.203,59.9609375,17339.21,59.950523376464844,17339.21,-0.0078125,17339.211,60.03125
1.237364681E+02,60.014823813091084,17339.261,-0.0078125,17339.268,59.961246490478516,17339.268,60.015625,17339.269,59.9609375,17339.276,59.961246490478516,17339.276,-0.0078125,17339.277,60.0390625
1.237363397E+02,60.01449591476586,17339.327,-0.0078125,17339.334,59.961246490478516,17339.334,60.015625,17339.335,59.9921875,17339.342,59.950523376464844,17339.342,-0.0078125,17339.343,60.0390625
1.237361156E+02,60.0139236250111,17339.393,-0.0078125,17339.4,59.961246490478516,17339.4,60.015625,17339.401,59.9921875,17339.408,59.950523376464844,17339.408,-0.0078125,17339.409,60.0390625
1.237360663E+02,60.013797726385974,17339.459,-0.0078125,17339.466,59.982696533203125,17339.466,60.015625,17339.467,59.9921875,17339.474,59.97197341918945,17339.474,-0.0078125,17339.475,60.0078125
1.237362545E+02,60.01427833739075,17339.525,-0.0078125,17339.532,59.97197341918945,17339.532,60.015625,17339.533,59.9921875,17339.54,59.97197341918945,17339.54,-0.0078125,17339.541,60.0078125
1.237362575E+02,60.01428599856564,17339.591,-0.0078125,17339.598,59.961246490478516,17339.598,60.0078125,17339.599,59.9921875,17339.606,59.950523376464844,17339.606,-0.0078125,17339.607,60.0078125
1.237365563E+02,60.01504905167934,17339.657,-0.0078125,17339.664,59.961246490478516,17339.664,60.0078125,17339.665,59.9921875,17339.672,59.961246490478516,17339.672,-0.0078125,17339.673,60.0078125
1.237365159E+02,60.01494588116759,17339.723,-0.0078125,17339.73,59.950523376464844,17339.73,60.0,17339.731,59.9921875,17339.738,59.950523376464844,17339.738,-0.0078125,17339.739,60.03125
1.237366922E+02,60.01539610300415,17339.789,-0.0078125,17339.796,59.961246490478516,17339.796,60.0,17339.797,60.0078125,17339.804,59.950523376464844,17339.804,-0.0078125,17339.805,60.03125
1.237363561E+02,60.01453779585847,17339.855,-0.0078125,17339.862,59.961246490478516,17339.862,60.0,17339.863,60.0078125,17339.87,59.97197341918945,17339.87,-0.0078125,17339.871,60.03125
1.237363561E+02,60.01453779585847,17339.921,-0.0078125,17339.928,59.982696533203125,17339.928,60.0,17339.929,60.0078125,17339.936,59.961246490478516,17339.936,-0.0078125,17339.937,60.03125
1.237365682E+02,60.01507944101388,17339.987,-0.0078125,17339.994,59.97197341918945,17339.994,60.0,17339.995,60.0,17340.002,59.961246490478516,17340.002,-0.0078125,17340.003,59.9921875
1.237363636E+02,60.01455694879746,17340.053,-0.0078125,17340.06,59.982696533203125,17340.06,60.0078125,17340.061,60.0,17340.068,59.950523376464844,17340.068,-0.0078125,17340.069,59.9921875
1.237361559E+02,60.014026540117925,17340.119,-0.0078125,17340.126,59.97197341918945,17340.126,60.0078125,17340.127,60.0,17340.134,59.961246490478516,17340.134,-0.0078125,17340.135,59.9921875
1.237359692E+02,60.013549759736975,17340.185,-0.0078125,17340.192,59.961246490478516,17340.192,60.0078125,17340.193,60.0,17340.2,59.961246490478516,17340.2,-0.0078125,17340.201,60.03125
